Vein; POLYGON; 63, 72, 204; 100,147;102,147;103,147;105,147;107,147;110,147;113,147;116,147;119,147;120,147;122,147;123,147;125,147;126,147;127,147;128,147;129,147;130,147;132,147;133,147;134,147;136,146;138,145;140,144;142,144;143,144;145,143;148,142;151,142;152,141;154,140;155,140;157,140;158,140;159,138;160,137;161,137;162,137;163,136;164,136;165,135;166,135;168,135;169,133;170,132;170,131;171,131;172,130;173,129;175,129;176,129;178,129;180,128;181,127;182,126;183,125;184,124;184,123;186,122;187,122;189,122;190,122;193,122;194,122;196,122;197,122;198,122;199,121;200,120;201,119;202,119;205,118;206,118;207,118;209,118;211,118;212,118;214,118;217,117;218,116;219,115;220,115;223,115;224,115;227,115;229,115;230,113;232,113;233,113;234,112;235,112;237,112;239,112;241,112;244,112;246,112;248,112;249,112;251,111;252,110;253,110;253,109;254,108;254,107;255,107;256,107;257,107;258,107;260,107;262,107;263,107;264,105;265,105;265,104;265,103;266,103;267,102;267,101;268,101;268,100;268,99;269,98;270,98;271,97;271,96;271,95;273,94;274,93;275,93;277,92;278,92;278,91;280,91;280,90;281,89;283,89;283,88;284,88;286,88;287,87;288,87;289,86;291,85;291,84;292,84;293,84;294,83;296,83;297,82;299,82;300,81;301,81;302,80;302,79;304,79;305,79;306,79;307,79;309,78;310,78;312,78;313,78;314,77;316,77;318,77;321,77;325,77;327,77;329,77;331,77;333,77;334,77;335,77;337,77;338,77;339,77;341,77;342,77;343,77;344,77;345,77;346,77;348,77;349,77;350,77;351,77;352,77;353,77;354,77;356,77;357,77;358,77;359,77;360,77;362,77;363,77;365,77;366,77;367,77;369,76;371,76;372,75;373,75;373,74;374,74;375,74;376,74;378,74;380,74;380,73;382,73;383,73;384,73;385,73;387,72;388,72;389,71;391,71;392,71;393,71;394,71;395,71;396,71;398,70;399,70;400,68;401,68;403,68;404,68;406,68;407,67;409,67;412,67;413,67;414,66;415,66;416,66;418,65;420,65;422,65;423,65;424,64;425,63;425,62;426,61;428,61;428,59;428,58;428,57;428,55;428,54;428,53;428,52;427,50;427,49;426,48;425,47;423,47;422,47;420,46;418,46;416,45;414,44;413,44;412,44;411,44;410,44;409,44;407,44;405,44;403,44;401,44;399,44;398,44;397,44;394,44;392,44;390,44;389,44;387,44;385,44;384,44;383,44;381,44;380,44;378,44;376,44;374,44;373,44;370,44;368,44;367,44;366,44;364,44;363,44;362,44;360,44;358,44;356,44;355,44;352,44;351,44;350,44;348,44;347,44;345,44;344,44;343,45;341,45;339,45;338,45;336,45;335,45;334,45;332,45;330,45;329,45;327,46;324,46;323,46;320,46;319,46;317,46;316,46;315,46;314,46;313,46;312,47;311,47;310,47;309,48;307,48;305,48;301,48;300,48;298,48;297,48;296,49;295,49;293,49;292,49;291,49;290,49;289,50;287,50;284,51;282,51;279,51;277,51;276,52;275,52;274,53;273,53;272,53;271,54;269,54;268,54;266,55;264,55;262,56;259,56;257,57;254,57;252,58;251,58;250,58;248,58;247,58;245,59;241,59;240,60;239,60;238,60;236,60;235,60;233,62;230,62;229,62;227,63;225,63;223,65;221,65;220,65;219,66;217,66;215,66;213,66;211,67;209,68;208,68;208,69;206,69;205,69;204,69;203,69;202,69;201,69;199,69;199,70;198,70;197,70;196,70;195,71;193,71;192,71;190,71;189,71;188,71;187,71;186,71;185,71;184,71;183,71;183,72;182,72;180,72;178,74;177,74;175,74;174,75;172,75;171,75;169,76;168,76;167,77;166,77;165,78;164,78;162,79;161,79;160,80;159,80;157,81;156,82;155,82;154,82;153,82;152,83;151,83;149,83;148,84;147,84;146,84;145,86;144,86;143,87;142,88;141,88;140,89;139,90;136,90;135,90;134,91;133,91;132,93;131,93;129,94;128,95;127,95;125,95;124,95;123,96;122,96;121,97;120,97;119,99;118,99;117,99;115,101;114,101;112,101;111,102;110,103;109,104;108,104;108,105;107,106;106,107;105,107;104,107;102,108;101,108;99,108;99,109;98,109;97,110;95,110;94,111;93,111;92,111;90,112;88,112;87,112;85,113;84,113;83,113;82,113;81,113;80,113;79,113;78,113;77,113;77,114;76,114;75,115;74,115;73,115;72,115;71,116;71,117;70,118;69,118;68,119;67,120;67,121;67,122;67,123;67,124;67,125;67,126;67,127;67,128;67,129;67,130;67,131;67,132;68,133;69,133;71,135;74,136;75,138;76,138;77,138;77,139;79,139;80,139;81,140;82,140;84,140;85,141;86,141;87,141;88,141;89,141;90,141;91,141;92,141;93,141;94,141;95,141;97,141;98,141;99,141;100,141;101,141;102,141;103,141;104,141;104,142;106,143;107,143;108,144;109,144;110,144;111,144;113,145;114,145;116,147;117,148;120,149;123,151;126,151;128,151;129,151;
Specular reflection; POLYGON; 191, 91, 22; 529,446;528,445;527,445;527,444;527,442;527,441;527,440;527,438;527,437;527,435;527,434;527,433;527,432;528,431;529,429;529,428;529,427;530,426;530,425;531,423;531,422;532,421;532,420;532,419;532,418;532,417;532,416;532,415;531,414;530,413;530,411;529,410;527,409;527,408;526,408;525,407;525,406;524,405;524,404;523,403;522,403;521,403;521,402;519,401;518,401;518,400;518,399;517,398;516,398;515,398;515,397;513,397;512,397;510,397;507,397;506,397;505,397;504,397;503,397;502,397;501,398;500,398;500,399;500,401;500,403;498,407;497,409;496,411;495,411;494,413;494,414;494,415;494,416;494,418;494,419;494,421;494,424;494,427;494,429;494,431;494,432;495,434;497,435;501,439;503,440;
Stroma, ICG; POLYGON; 255, 255, 255; 551,447;551,444;549,442;548,442;547,440;547,437;544,436;543,434;540,432;537,430;535,430;534,429;532,428;531,428;531,427;529,426;529,425;528,425;528,424;526,423;525,423;524,422;523,422;523,421;522,420;521,419;520,418;519,417;518,416;517,416;517,414;514,414;512,412;510,410;509,409;508,407;507,406;506,406;506,404;505,404;505,402;503,400;502,399;500,396;498,395;497,394;496,393;495,392;494,392;493,392;492,392;490,392;489,392;488,392;488,394;487,398;487,401;487,404;487,408;487,411;487,415;487,417;487,420;487,424;487,428;487,432;487,434;488,436;488,438;489,439;491,440;493,442;497,444;500,444;503,445;506,447;510,448;516,449;520,449;525,450;529,451;530,451;
Stroma, ICG; POLYGON; 255, 255, 255; 250,314;249,313;247,313;246,313;245,312;242,310;241,309;240,309;239,308;237,307;236,307;235,307;234,307;233,307;232,307;231,307;230,307;229,307;228,307;227,307;226,308;226,309;226,310;226,311;225,313;224,314;224,316;223,317;223,318;223,320;222,320;222,322;221,324;221,326;221,329;219,329;219,330;219,332;219,335;218,337;218,338;218,341;218,343;218,345;218,346;218,348;216,348;215,348;214,348;213,348;209,348;207,348;203,347;199,343;195,341;192,340;191,339;190,338;189,335;189,334;189,333;189,330;189,328;189,325;189,322;190,318;192,317;192,314;194,311;196,309;196,308;199,306;200,304;201,303;202,298;203,297;203,296;204,295;205,295;207,293;208,291;209,291;211,290;212,290;212,289;213,289;215,289;217,289;
Stroma, ICG; POLYGON; 255, 255, 255; 257,314;256,314;255,314;255,313;253,312;252,312;251,312;250,312;250,311;249,311;248,311;247,310;245,310;244,310;243,310;242,310;241,310;240,310;239,310;238,310;236,310;234,310;233,309;232,309;230,309;229,309;227,309;226,309;224,309;222,309;221,309;220,309;219,308;217,307;216,305;215,305;214,304;214,303;214,302;215,300;215,299;216,299;219,297;221,297;222,296;223,295;224,295;226,295;227,294;228,294;229,294;230,294;234,294;238,294;239,294;242,294;245,294;246,294;249,294;253,294;258,294;260,294;262,294;265,294;268,294;272,294;273,294;274,293;275,293;276,292;
Stroma, ICG; POLYGON; 255, 255, 255; 764,785;763,786;762,786;759,788;758,789;757,790;755,790;753,790;751,790;749,790;748,790;746,790;745,790;741,790;739,790;738,790;736,790;734,790;733,790;732,790;729,790;727,790;726,789;725,789;723,789;722,789;722,788;722,787;721,787;719,786;718,786;717,786;716,785;714,785;712,784;712,783;710,783;709,783;708,781;707,781;706,781;705,780;704,780;703,780;703,779;700,778;699,778;699,777;699,776;699,775;699,774;699,773;699,772;699,771;699,769;699,767;699,766;700,764;702,762;703,761;704,760;707,760;710,759;711,758;714,757;716,755;718,754;719,754;720,754;722,754;723,754;726,754;727,754;728,753;729,753;730,753;
Stroma, ICG; POLYGON; 255, 255, 255; 745,854;744,852;743,852;742,851;739,848;737,847;735,846;734,845;733,844;732,844;731,844;730,843;728,842;727,841;726,841;724,840;724,839;723,838;722,837;721,836;720,835;719,834;717,833;716,832;713,832;712,832;711,832;709,832;708,832;707,832;706,832;705,832;703,832;702,832;700,832;699,833;699,834;698,834;697,835;696,835;695,835;694,836;693,837;693,838;692,838;691,839;690,839;690,840;689,841;688,841;687,842;686,843;686,844;685,844;685,845;685,847;685,848;685,849;685,850;685,851;685,853;685,854;686,855;687,856;688,856;690,858;693,858;694,858;695,858;696,858;697,858;698,858;700,858;701,858;702,858;704,858;705,858;
Stroma, ICG; POLYGON; 255, 255, 255; 69,737;69,738;69,739;69,740;68,741;67,742;65,743;64,743;63,743;62,744;61,746;60,747;59,747;57,748;56,748;55,748;54,749;52,750;51,750;51,751;51,753;51,755;51,756;51,758;50,759;50,761;50,763;50,766;50,767;52,771;54,773;55,774;57,776;59,778;60,778;60,779;61,779;62,781;63,781;63,783;63,784;63,786;63,787;63,788;63,789;63,790;63,791;63,793;63,794;63,796;63,799;65,803;65,804;66,806;66,810;67,812;68,816;70,818;73,822;76,826;81,828;84,830;89,833;90,833;91,833;92,833;93,833;94,833;96,834;97,835;99,835;102,837;103,837;107,837;110,839;112,839;116,839;117,839;118,839;121,839;122,839;124,839;126,839;128,838;132,837;135,837;138,835;139,835;141,834;142,833;143,833;145,833;146,833;149,835;150,835;151,835;153,836;155,836;158,838;161,838;165,839;167,839;170,839;174,839;176,839;177,839;178,836;180,834;180,831;181,828;181,824;181,820;181,815;180,811;179,809;177,806;177,803;175,798;175,797;172,793;171,789;167,786;165,784;161,780;157,778;152,775;149,774;144,772;142,772;141,771;140,771;
Stroma, ICG; POLYGON; 255, 255, 255; 104,735;105,734;105,733;106,733;109,733;110,732;111,732;112,730;113,730;114,728;115,728;116,728;117,727;119,727;120,727;122,726;123,726;125,726;126,726;127,726;128,726;129,726;133,724;135,724;137,724;140,724;143,724;144,724;146,724;148,724;152,724;155,724;157,724;159,724;159,723;160,723;162,721;163,720;164,719;165,718;166,716;166,713;166,709;166,707;166,703;165,700;162,698;161,696;160,696;160,695;158,694;157,693;154,691;153,691;152,691;151,691;150,690;148,690;145,689;141,689;140,689;139,689;
Stroma, ICG; POLYGON; 255, 255, 255; 403,481;403,479;403,478;403,477;403,476;403,475;403,473;403,472;401,470;400,470;399,469;397,469;396,467;394,467;393,465;392,465;391,465;391,464;390,464;389,463;388,463;387,462;387,461;386,460;386,459;385,459;385,458;384,458;384,457;382,456;382,455;381,455;379,455;377,455;375,454;374,454;373,454;372,454;371,454;370,453;368,453;367,453;366,452;365,452;364,450;363,449;363,448;362,448;362,447;361,447;360,446;359,445;358,445;358,444;357,443;356,442;353,440;352,438;351,438;350,436;350,435;349,434;347,432;346,430;345,430;343,429;342,428;341,428;340,428;340,427;339,427;337,424;336,423;335,422;334,421;333,421;333,420;332,420;331,418;330,418;330,417;329,416;328,415;328,414;328,413;328,412;327,412;327,411;326,411;326,410;324,409;324,408;323,408;322,407;321,406;319,406;318,406;317,406;316,406;315,405;313,405;311,404;310,404;308,404;307,404;306,404;305,404;304,403;302,403;301,403;301,401;300,401;299,401;298,401;298,400;297,400;296,400;295,400;293,400;293,399;292,399;291,398;290,398;288,397;287,396;283,394;283,393;281,392;280,392;279,391;279,390;277,390;277,388;277,387;277,386;276,385;276,384;276,382;276,381;276,380;276,379;276,378;276,377;277,375;278,375;280,375;282,373;284,373;286,373;289,373;293,372;297,371;302,371;305,371;308,370;312,370;317,370;324,370;329,370;335,370;340,370;347,370;354,370;360,370;369,371;377,372;384,374;388,375;389,375;392,377;394,378;396,380;400,383;403,385;408,388;410,390;411,391;412,394;414,396;417,398;418,400;421,402;422,404;423,405;425,408;427,410;431,415;435,418;437,422;441,427;443,429;444,432;446,437;449,443;453,449;457,455;460,460;461,460;461,461;461,462;461,463;461,464;463,465;463,468;464,469;464,470;464,471;464,472;464,474;
Stroma, ICG; POLYGON; 255, 255, 255; 496,392;496,391;496,390;496,389;496,388;496,387;495,386;495,385;494,384;494,383;494,382;494,380;494,379;494,378;494,376;494,374;494,373;494,370;494,367;493,366;493,363;493,359;492,357;490,354;488,351;487,351;486,350;485,348;484,348;482,348;481,348;480,348;478,348;476,349;474,349;473,350;471,351;468,351;466,352;466,353;466,355;466,356;466,357;466,358;466,361;464,363;464,364;463,364;463,366;463,367;462,368;462,369;462,370;461,373;461,375;460,377;459,380;458,382;457,385;456,388;456,389;456,392;456,394;456,398;457,401;460,402;461,404;462,405;463,406;464,406;467,406;468,406;472,407;474,407;475,407;476,407;
Stroma, ICG; POLYGON; 255, 255, 255; 576,451;576,450;576,449;576,447;577,447;577,446;578,446;579,446;580,445;580,443;581,442;581,441;581,440;581,439;581,438;582,437;582,436;582,434;582,433;582,432;582,430;582,428;582,427;581,426;581,425;581,424;579,423;578,422;577,422;576,421;574,420;573,420;572,420;571,420;570,419;569,418;567,417;565,416;564,416;563,416;562,416;561,415;560,415;559,414;559,412;558,411;558,408;558,407;558,405;558,404;558,402;558,399;558,398;559,396;561,395;561,394;562,392;563,392;564,392;565,391;567,391;569,391;569,390;570,390;572,389;573,389;574,389;575,389;576,389;577,389;578,389;579,389;580,389;581,389;582,389;583,389;584,389;585,390;586,391;587,391;588,391;589,392;589,393;589,394;590,394;592,395;593,395;595,397;596,398;597,399;597,400;598,400;599,400;600,400;602,400;606,401;607,401;609,401;610,402;611,402;613,402;616,402;619,402;622,402;624,402;625,402;627,402;629,402;630,402;632,402;633,402;634,402;635,402;636,401;636,400;636,399;636,397;636,396;636,392;634,391;634,390;633,387;632,387;632,386;631,385;630,384;627,383;627,381;626,381;625,381;624,381;623,381;623,380;622,380;621,380;620,380;619,380;617,379;616,379;615,379;614,378;612,378;611,378;609,377;607,376;607,375;606,375;604,374;601,374;600,374;599,374;598,374;597,373;596,373;595,373;595,372;594,371;594,370;594,368;594,367;594,366;594,365;594,364;595,363;595,362;596,361;597,361;598,361;599,361;599,360;599,359;599,357;599,356;599,355;599,354;600,353;600,351;600,350;600,349;600,346;600,345;600,343;600,342;600,340;600,338;600,337;600,336;600,334;600,331;600,328;600,326;601,324;603,322;604,319;605,317;606,313;607,311;607,310;609,308;611,306;613,304;616,302;619,299;623,297;626,294;628,292;630,291;633,290;635,290;637,289;639,288;640,288;641,288;642,288;642,286;640,286;637,286;636,286;632,286;628,286;625,286;621,286;618,286;614,285;610,285;607,285;605,285;603,286;603,287;601,288;600,288;598,289;598,290;597,291;597,293;595,294;595,295;595,297;595,300;595,301;595,302;595,303;595,305;596,306;596,307;597,308;598,309;599,310;600,312;601,312;601,313;601,314;603,315;603,316;605,318;606,319;608,320;609,321;609,322;610,323;610,324;611,325;612,326;612,327;613,328;613,329;613,330;613,331;613,332;613,333;613,335;613,336;613,337;614,338;614,339;615,340;615,341;616,342;616,343;616,344;617,346;618,347;618,348;618,350;619,351;620,352;621,353;622,354;624,357;625,357;625,358;626,359;627,360;628,361;628,362;628,363;629,363;629,364;630,365;631,366;632,366;632,367;633,368;635,369;637,370;638,370;640,371;641,372;642,373;643,374;645,376;647,378;649,380;652,382;653,383;654,384;655,385;656,386;657,387;657,388;658,388;658,389;658,390;658,391;660,393;660,394;661,395;661,397;661,398;661,399;661,400;661,401;661,402;661,403;661,404;661,406;659,406;658,406;657,407;656,407;655,407;655,408;654,408;653,408;652,408;651,408;650,408;649,408;648,408;647,408;646,408;645,408;643,408;642,408;641,408;640,408;638,408;637,408;636,408;635,408;634,408;633,408;632,408;631,407;630,407;629,407;627,407;626,407;625,407;624,405;624,404;623,404;622,404;621,404;620,404;620,403;619,403;617,403;616,403;614,403;613,403;613,402;612,402;611,402;610,402;610,401;609,401;608,401;607,401;606,401;605,401;604,401;603,399;602,399;601,399;600,399;599,399;598,399;597,399;596,399;595,399;594,399;593,399;591,400;590,401;590,402;589,403;589,405;589,406;589,407;589,408;589,409;589,410;589,411;589,412;589,413;589,414;589,415;589,416;589,417;590,417;590,418;590,419;590,420;590,422;590,423;591,424;591,425;591,426;592,426;592,427;592,428;592,429;592,431;592,432;593,432;593,434;593,435;593,436;593,437;593,438;593,439;593,441;593,442;593,443;593,444;593,446;593,448;593,449;591,451;590,452;589,452;588,452;586,454;584,454;583,454;582,454;581,454;580,454;578,454;577,454;575,454;573,454;572,454;570,454;569,454;
Stroma, ICG; POLYGON; 255, 255, 255; 624,403;622,403;621,403;620,403;619,403;618,403;617,403;616,403;614,402;613,402;611,402;609,402;608,402;607,402;606,402;605,402;604,402;602,402;601,402;599,402;597,402;596,402;595,402;594,402;593,402;592,402;591,402;589,402;587,402;586,402;585,402;584,402;584,401;584,400;583,399;583,398;583,397;583,395;583,394;583,393;583,391;584,389;585,389;586,387;587,386;588,385;589,383;590,383;592,382;593,381;596,381;601,381;603,381;607,380;611,378;615,378;618,377;619,377;620,377;621,377;622,377;624,377;628,377;632,377;634,377;637,379;639,379;639,380;640,381;642,383;646,386;650,389;654,394;656,395;657,396;656,397;656,398;656,399;656,400;656,401;656,402;
Stroma, ICG; POLYGON; 255, 255, 255; 826,358;825,359;823,359;822,359;821,359;820,359;819,359;818,359;817,359;816,359;815,359;814,359;813,359;811,358;810,358;810,357;809,356;808,356;807,355;806,352;804,351;804,350;803,349;802,349;802,348;802,345;802,343;802,342;802,339;802,338;802,337;802,335;
Specular reflection; POLYGON; 191, 91, 22; 800,363;800,362;800,361;800,360;800,359;800,358;800,357;799,355;798,354;798,353;797,351;796,349;794,348;794,347;793,346;791,345;791,344;790,343;789,341;788,341;787,341;786,341;785,341;784,341;783,341;782,341;781,341;781,342;781,343;781,344;781,345;779,346;779,347;779,349;779,350;779,351;779,352;779,354;779,355;779,356;779,357;780,357;781,358;781,359;782,359;783,360;785,361;786,361;788,361;791,361;794,361;797,361;799,361;802,361;
Specular reflection; POLYGON; 191, 91, 22; 797,357;797,356;797,355;796,354;796,353;795,352;794,351;793,350;790,348;789,348;789,347;788,347;786,347;785,346;782,346;781,346;779,346;777,345;776,345;775,345;774,345;773,345;773,346;773,347;773,348;773,349;773,350;773,351;774,352;775,353;776,354;778,355;779,356;780,356;781,356;781,357;
Specular reflection; POLYGON; 191, 91, 22; 372,449;374,449;375,449;377,449;378,449;379,449;380,449;381,449;382,449;384,449;385,449;386,449;387,449;388,449;389,449;391,450;392,450;392,452;393,453;395,453;396,453;396,454;396,455;396,456;396,458;396,459;396,460;396,461;396,462;396,464;396,465;396,466;395,467;394,468;394,470;394,471;394,472;393,473;392,474;392,475;391,476;390,476;389,477;388,477;387,478;386,479;384,479;383,479;382,479;381,479;380,479;379,479;378,479;377,479;376,479;375,478;374,478;372,478;371,478;370,478;366,476;364,476;361,476;359,476;357,476;356,476;355,476;354,475;354,474;354,473;354,472;354,471;
Specular reflection; POLYGON; 191, 91, 22; 374,471;374,472;373,473;372,474;371,475;370,476;370,477;369,478;368,478;367,478;365,479;363,479;362,479;361,479;360,480;360,481;359,481;358,481;357,481;356,481;354,482;353,483;353,484;352,484;351,485;350,486;349,487;348,488;347,489;347,490;346,491;345,491;343,492;342,492;341,492;340,493;340,494;339,494;338,495;337,495;335,496;334,497;332,497;331,497;330,498;329,498;328,499;327,499;325,499;325,501;324,501;322,501;320,501;319,501;318,502;317,502;316,502;315,502;314,502;313,502;312,502;312,503;311,503;308,504;307,504;306,504;305,504;304,504;303,504;302,504;300,504;298,504;297,504;296,504;295,504;294,504;292,504;291,504;290,504;289,504;288,504;287,503;286,503;286,502;285,502;284,501;284,500;283,500;283,499;282,498;281,497;281,496;280,495;280,494;279,493;279,492;279,491;277,490;277,489;276,488;276,487;276,486;276,485;275,483;275,482;275,481;275,480;275,478;275,477;275,475;275,474;275,472;275,470;275,469;276,467;277,465;278,462;278,460;279,459;280,457;281,456;282,455;285,454;287,454;290,453;293,450;
Specular reflection; POLYGON; 191, 91, 22; 254,311;253,311;251,310;249,309;248,309;247,309;246,309;245,308;243,307;242,307;241,307;240,307;239,307;238,307;237,307;236,307;235,308;234,308;232,308;231,308;230,309;228,309;226,309;226,310;225,311;224,311;224,312;223,312;223,313;222,314;222,315;221,315;220,316;220,317;219,317;219,319;218,319;216,320;216,321;216,322;216,323;216,325;216,326;216,327;217,328;218,328;219,328;220,328;221,328;222,328;224,328;226,329;227,329;228,330;228,331;229,331;230,331;232,331;233,330;234,329;236,329;236,328;237,327;238,327;239,327;241,324;242,323;243,323;244,323;244,322;244,321;245,320;245,319;246,318;248,318;249,318;
Specular reflection; POLYGON; 191, 91, 22; 653,320;652,320;652,319;651,319;650,319;649,319;648,319;647,319;646,319;645,319;644,319;643,319;642,319;641,319;639,319;638,319;637,319;636,319;635,319;634,319;633,319;632,319;631,320;631,321;630,322;630,323;629,325;628,326;628,327;627,329;627,331;627,332;627,333;627,335;627,336;627,337;627,338;627,339;627,341;628,341;630,342;630,343;630,344;631,345;632,347;633,348;634,349;635,350;636,351;636,352;636,353;637,353;637,354;637,355;638,356;638,357;639,357;641,357;642,357;643,357;644,357;645,357;646,357;648,357;649,357;650,357;651,357;652,357;653,357;654,356;655,356;655,355;656,355;656,354;657,353;659,352;660,351;661,351;662,351;663,350;664,348;664,347;664,346;665,345;665,344;665,342;665,341;666,341;666,340;666,339;667,339;668,337;668,336;669,334;669,333;669,332;669,331;669,330;670,330;670,329;671,329;671,328;671,326;671,325;671,324;671,323;671,322;671,321;671,320;671,319;671,318;671,317;669,317;668,317;667,317;666,317;665,317;664,317;662,317;661,317;660,317;659,317;658,317;657,317;656,317;655,317;654,317;651,317;650,318;648,318;646,318;645,318;645,319;645,320;645,321;646,323;
Specular reflection; POLYGON; 191, 91, 22; 642,344;641,345;639,346;638,346;637,346;637,347;637,348;636,349;636,350;634,351;634,352;633,352;632,353;631,353;632,355;633,356;634,358;635,358;635,359;636,359;636,360;637,361;638,362;639,362;640,362;641,362;643,362;644,362;645,362;646,362;647,362;649,362;650,362;652,362;655,362;656,362;657,362;658,362;660,361;660,359;660,358;660,357;660,355;660,354;660,353;660,352;661,352;661,350;661,349;
Specular reflection; POLYGON; 191, 91, 22; 441,821;441,820;441,819;440,818;439,816;438,816;437,815;436,815;435,815;434,815;433,815;432,815;430,815;429,815;428,815;427,815;426,815;425,815;424,815;423,815;422,815;420,815;419,815;418,815;416,815;415,815;414,815;413,815;412,815;410,815;409,815;408,815;407,816;406,817;405,817;404,818;404,819;403,820;403,821;402,821;401,822;400,822;399,824;398,825;397,825;396,826;394,827;394,828;393,828;393,829;393,830;393,831;391,833;391,834;391,835;390,837;390,838;390,839;390,840;390,841;390,844;390,845;390,847;390,849;390,850;390,851;390,854;390,856;390,857;390,858;390,860;391,861;392,863;393,865;394,865;395,866;396,866;397,866;398,866;399,867;400,867;401,867;403,868;405,868;406,868;
Specular reflection; POLYGON; 191, 91, 22; 697,660;697,661;699,662;699,663;699,664;699,665;700,665;701,667;702,667;702,668;704,669;704,671;705,672;706,673;707,674;708,675;709,675;710,677;711,677;713,678;714,678;715,678;716,678;717,678;718,678;719,678;720,678;721,679;722,679;724,680;725,680;726,680;727,680;728,680;729,680;730,680;732,681;733,682;734,683;735,683;736,684;737,684;738,684;739,684;740,684;742,684;743,684;746,684;747,684;748,684;749,684;750,684;751,684;752,684;753,684;756,684;758,684;759,684;760,682;761,681;763,680;763,679;766,678;768,676;770,675;770,674;770,673;770,672;770,671;770,668;769,667;768,666;767,666;765,666;763,666;761,665;757,664;754,663;751,663;750,663;749,663;749,662;748,662;
Specular reflection; POLYGON; 191, 91, 22; 696,666;697,666;698,667;699,667;701,669;702,669;703,671;705,673;708,673;708,674;710,675;712,676;715,676;715,677;716,678;716,679;717,679;719,680;720,680;721,681;722,682;723,683;724,683;725,683;726,685;727,685;729,685;731,686;733,686;734,687;735,687;737,687;738,687;739,687;740,687;741,687;743,687;744,687;745,687;746,687;747,686;748,685;749,684;750,684;751,683;751,682;751,681;751,680;751,679;751,678;751,677;750,675;
Specular reflection; POLYGON; 191, 91, 22; 701,716;701,715;700,715;700,714;698,713;697,713;697,712;696,711;696,710;695,709;695,708;694,708;692,708;691,707;690,707;689,707;687,706;686,706;685,705;684,705;683,705;681,705;680,705;679,705;678,705;676,705;675,705;674,705;673,705;672,705;671,705;670,705;669,705;668,705;667,705;666,705;664,705;664,706;663,707;662,708;661,709;661,710;660,711;659,713;659,714;658,715;657,717;656,718;656,719;656,720;655,721;655,722;654,722;653,722;653,724;653,725;653,726;653,727;653,728;653,730;653,731;653,732;654,732;655,732;657,732;658,732;659,732;660,732;661,732;662,732;
Specular reflection; POLYGON; 191, 91, 22; 706,711;706,710;706,709;705,709;704,707;703,706;702,705;702,704;701,704;700,704;698,703;697,703;695,702;694,702;692,702;691,702;690,702;689,702;688,702;686,702;685,702;684,702;682,702;680,703;680,704;679,704;678,705;678,706;677,707;677,708;675,708;674,709;674,710;674,711;673,711;673,713;673,715;673,716;673,720;673,723;673,727;673,730;674,731;675,734;676,735;676,736;679,737;
Specular reflection; POLYGON; 191, 91, 22; 667,477;668,476;668,475;669,475;671,475;672,475;673,474;675,474;676,474;677,474;679,474;680,474;681,474;682,474;683,474;684,474;685,474;686,474;687,474;688,474;689,474;690,474;690,475;690,476;690,477;690,478;690,481;690,482;690,484;690,485;688,486;688,487;687,487;687,488;686,488;685,488;683,488;681,489;679,490;679,491;676,493;675,493;674,493;674,494;673,494;
